Set	ID	Number	Name	Faction	Type	Glory/Cost	Name	Faction	Type	Glory/Cost	Description	Glory	ObjType	Restrictions	Set	Status	OrganisedPlay	WUOnline	Forsaken	Restricted	Forsaken (Relic)	Rotated	uFAQ	Tags	HotCount
Deathgorge	3730	FO30	Iceburn Blade	Universal	Upgrade		Iceburn Blade	Universal	Upgrade	-	**Spell Attack action** \n [:Hex: 1 - :MagFocus: - - :boom: 2 -(Cleave)-] \n **Reaction:** After this **Attack action**, **give** this fighter one Ice counter.	-	-	Wizard	Force of Frost Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3731	FO31	Icy Glare	Universal	Upgrade		Icy Glare	Universal	Upgrade	-	**Reaction:** After an enemy fighter's **Move action** that ends within 2 hexes of this fighter, if that fighter's player has more power cards in their hand than you, that player **discards** one power card.	-	-	-	Force of Frost Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3732	FO32	Tome of Shattering	Universal	Upgrade		Tome of Shattering	Universal	Upgrade	-	**Katophrane Tome** \n **Spell Action (:MagFocus:):** If **cast**, **give** this fighter one Ice counter, then **choose** an enemy fighter within 3 hexes with one or more upgrades. **Break** one of that fighter's upgrades.	-	-	Wizard	Force of Frost Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3733	SL1	Aspirin' Killaboss	Daggok's Stab-ladz	Objective	1	Aspirin' Killaboss	Daggok's Stab-ladz	Objective	1	**Dual:** Score this in an end phase if there is a surviving friendly **leader** \n *And:* That **leader** is Inspired.	1	End	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3734	SL2	Da Plan Wurked	Daggok's Stab-ladz	Objective	1	Da Plan Wurked	Daggok's Stab-ladz	Objective	1	**Surge:** Score this immediately after you put a second or subsequent **Scheme** under your warband's plot card in the same phase.	1	Surge	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3735	SL3	Deceivin' Destiny	Daggok's Stab-ladz	Objective	1	Deceivin' Destiny	Daggok's Stab-ladz	Objective	1	**Surge, Hybrid:** Score this immediately after an enemy fighter's **Attack action:** \n That targeted a friendly **leader**, if that **leader** is surviving \n *Or:* That had a Dice characteristic of 3 or more and failed.	1	Surge	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3736	SL4	Deceptively Brutal	Daggok's Stab-ladz	Objective	1	Deceptively Brutal	Daggok's Stab-ladz	Objective	1	**Surge:** Score this immediately after your warband's fourth or successive **Attack action** in the same phase.	1	Surge	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3737	SL5	Deceptively Kunnin'	Daggok's Stab-ladz	Objective	1	Deceptively Kunnin'	Daggok's Stab-ladz	Objective	1	**Surge:** Score this immediately after your warband's third or successive reaction in the same phase.	1	Surge	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3738	SL6	Finksteala Triumph	Daggok's Stab-ladz	Objective	1	Finksteala Triumph	Daggok's Stab-ladz	Objective	1	Score this in an end phase if one or more **Schemes** are under your warband's plot card. When you score this objective card, if you have four or more **Schemes** under your warband's plot card, gain two additional glory points.	1	End	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3739	SL7	Krule Tactics	Daggok's Stab-ladz	Objective	1	Krule Tactics	Daggok's Stab-ladz	Objective	1	**Surge, Hybrid:** Score this immediately after a friendly fighter's **Attack action** if: \n Two or more friendly fighters supported that **Attack action** \n *Or:* That was your warband's third or subsequent supported **Attack action** in the same phase.	1	Surge	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3740	SL8	Krulest of 'em All	Daggok's Stab-ladz	Objective	1	Krulest of 'em All	Daggok's Stab-ladz	Objective	1	**Surge, Hybrid:** Score this immediately after: \n A friendly **leader's Attack action** takes an enemy fighter out of action \n *Or:* A friendly fighter's **Attack action** that results in a **critical hit** takes an enemy fighter out of action.	1	Surge	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3741	SL9	Kunnin' Collector	Daggok's Stab-ladz	Objective	1	Kunnin' Collector	Daggok's Stab-ladz	Objective	1	Score this in an end phase if one or more enemy **leaders** are out of action.	1	End	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3742	SL10	Legendary Krulety	Daggok's Stab-ladz	Objective	2	Legendary Krulety	Daggok's Stab-ladz	Objective	2	Score this in an end phase if each enemy fighter has one or more wound counters and/or is out of action.	2	End	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3743	SL11	Legendary Kunnin'	Daggok's Stab-ladz	Objective	2	Legendary Kunnin'	Daggok's Stab-ladz	Objective	2	Score this in an end phase if three or more **Schemes** are under your warband's plot card.	2	End	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3744	SL12	Storied Stabbin'	Daggok's Stab-ladz	Objective	2	Storied Stabbin'	Daggok's Stab-ladz	Objective	2	**Dual:** Score this in an end phase if: \n The number of friendly fighters out of action is lower than the round number \n *And:* The number of enemy fighters out of action is equal to or greater than the round number.	2	End	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3745	SL13	Bust Their Ears	Daggok's Stab-ladz	Ploy		Bust Their Ears	Daggok's Stab-ladz	Ploy	-	**Scheme** \n Play this only as described on its plot card. \n In the turn in which this card is turned face up, friendly fighters supported by Hurrk are considered to have one additional **supporting** fighter. \n **Condition:** A friendly fighter makes an **Attack action** supported by Hurrk.	-	-	Hurrk da Howla	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3746	SL14	Gut 'Em	Daggok's Stab-ladz	Ploy		Gut 'Em	Daggok's Stab-ladz	Ploy	-	**Scheme** \n Play this only as described on its plot card. \n In the turn in which this card is turned face up, friendly fighters' Range 1 and Range 2 **Attack actions** have :atCrit: **Grievous 1**. \n **Condition:** A friendly fighter's Range 1 or Range 2 **Attack action** takes an enemy fighter our of action.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3747	SL15	Krule Teamwork	Daggok's Stab-ladz	Ploy		Krule Teamwork	Daggok's Stab-ladz	Ploy	-	**Choose** two friendly fighters. **Push** each chosen fighter 1 hex.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3748	SL16	Kunnin' Trap	Daggok's Stab-ladz	Ploy		Kunnin' Trap	Daggok's Stab-ladz	Ploy	-	**Trap** \n **Reaction:** Play this after an enemy fighter's **Move action** that ends adjacent to one or more friendly fighters. Roll a magic dice. On a roll of :MagChannel:, **deal** 1 damage to that fighter.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3749	SL17	Outfink 'Em	Daggok's Stab-ladz	Ploy		Outfink 'Em	Daggok's Stab-ladz	Ploy	-	**Scheme** \n Play this only as described on its plot card. \n In the turn in which this card is turned face up, when an opponent plays a power card, **draw** two power cards. \n **Condition:** You **draw** your second or subsequent card since this card was turned face up, other than by using a player action.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3750	SL18	Rush 'Em	Daggok's Stab-ladz	Ploy		Rush 'Em	Daggok's Stab-ladz	Ploy	-	**Scheme** \n Play this only as described on its plot card. \n In the turn in which this card is turned face up, +1 Move to friendly fighters. \n **Condition:** A friendly fighter's **Move action** ends 5 or more hexes from where it started and adjacent to one or more enemy fighters.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3751	SL19	Skare 'Em	Daggok's Stab-ladz	Ploy		Skare 'Em	Daggok's Stab-ladz	Ploy	-	**Scheme** \n Play this only as described on its plot card. \n In the turn in which this card is turned face up, each time your warband **pushes** an enemy fighter, you can **push** that fighter 1 additional hex. \n **Condition:** You **push** an enemy fighter 2 or more hexes.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3752	SL20	Stackin' da Odds	Daggok's Stab-ladz	Ploy		Stackin' da Odds	Daggok's Stab-ladz	Ploy	-	Pick one: **Draw** an objective card, then put one objective card from your hand on the bottom of your objective deck \n *Or:* Put two power cards from your hand on the bottom of your power deck, then **draw** two power cards.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3753	SL21	Stolen Knowwotz	Daggok's Stab-ladz	Ploy		Stolen Knowwotz	Daggok's Stab-ladz	Ploy	-	**Reaction:** Play this after a friendly **leader's Attack action** that takes an enemy fighter out of action. **Draw** two power cards.	-	-	Leader	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3754	SL22	Take dat Head	Daggok's Stab-ladz	Ploy		Take dat Head	Daggok's Stab-ladz	Ploy	-	**Scheme** \n Play this only as described on its plot card. \n When this card is turned face up, **choose** an enemy fighter. In the turn in which this card is turned face up, +1 Dice to friendly fighters' **Attack actions** that target the chosen fighter. \n **Condition:** The chosen fighter is taken out of action.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3755	SL23	Big Bully	Daggok's Stab-ladz	Upgrade		Big Bully	Daggok's Stab-ladz	Upgrade	-	+1 Wounds.	-	-	Hurrk da Howla, Jagz da Bleeda, Grakk da Hook	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3756	SL24	Deffproof	Daggok's Stab-ladz	Upgrade		Deffproof	Daggok's Stab-ladz	Upgrade	-	+1 Defence while one or more of your warband's **Schemes** are **persisting**.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3757	SL25	Extra Kunnin'	Daggok's Stab-ladz	Upgrade		Extra Kunnin'	Daggok's Stab-ladz	Upgrade	-	This fighter's **Attack actions** have **Ensnare**.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3758	SL26	Extra Skarey	Daggok's Stab-ladz	Upgrade		Extra Skarey	Daggok's Stab-ladz	Upgrade	-	**Reaction:** After this fighter's activation in which this fighter made one or more **Attack actions**, **stagger** one adjacent enemy fighter.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3759	SL27	Finkin' Muscles	Daggok's Stab-ladz	Upgrade		Finkin' Muscles	Daggok's Stab-ladz	Upgrade	-	**Reaction:** After your **Pass action**, pick any number of your warband's **Schemes** that are **persisting** and/or in your discard pile. Add those cards to your hand and **break** this card.	-	-	Leader	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3760	SL28	Intimidatin'	Daggok's Stab-ladz	Upgrade		Intimidatin'	Daggok's Stab-ladz	Upgrade	-	-1 Dice, to a minimum of 1, from adjacent enemy fighters' **Attack actions** that target this fighter.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3761	SL29	Keen Finka	Daggok's Stab-ladz	Upgrade		Keen Finka	Daggok's Stab-ladz	Upgrade	-	**Action: Discard** a power card, then **draw** two power cards.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3762	SL30	Krule Braggart	Daggok's Stab-ladz	Upgrade		Krule Braggart	Daggok's Stab-ladz	Upgrade	-	**Reaction:** After you put a **Scheme** under your warband's plot card, gain 1 glory point and **break** this card.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3763	SL31	Mork's Mangler	Daggok's Stab-ladz	Upgrade		Mork's Mangler	Daggok's Stab-ladz	Upgrade	-	This fighter's Range 1 and Range 2 **Attack actions** have the following abilities, depending on how many **Schemes** are under your warband's plot card: \n **1+: Stagger** \n **2+: Cleave** \n **3+: :atCrit: Grievous** 1	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3764	SL32	Sneaky Git	Daggok's Stab-ladz	Upgrade		Sneaky Git	Daggok's Stab-ladz	Upgrade	-	**Reaction:** After this fighter's activation, **push** this fighter 1 hex.	-	-	-	Daggok's Stab-ladz Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3765	MM1	Audacious Aspect	Universal	Objective	1	Audacious Aspect	Universal	Objective	1	**Surge, Hybrid:** Score this immediately after an activation step if: \n One or more friendly fighters with a **Mask** upgrade holds an objective with an odd value *Or:* Your warband holds two or more objectives, each of which is in no one's or enemy territory.	1	Surge	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3766	MM2	Completed Pact	Universal	Objective	3	Completed Pact	Universal	Objective	3	Score this in an end phase if there are more surviving friendly fighters with **Mask** upgrades than there are surviving enemy fighters.	3	End	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3767	MM3	Death's Visage	Universal	Objective	1	Death's Visage	Universal	Objective	1	**Surge, Hybrid:** Score this immediately after: \n A friendly fighter with a **Mask** upgrade takes an enemy fighter out of ation \n *Or:* Your warband's third or subsequent successful **Attack action** in the same phase.	1	Surge	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3768	MM4	Domino Dominance	Universal	Objective	1	Domino Dominance	Universal	Objective	1	**Surge:** Score this immediately after a power step if one or more surviving Inspired friendly fighters have a **Mask** upgrade.	1	Surge	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3769	MM5	Feast of Violence	Universal	Objective	1	Feast of Violence	Universal	Objective	1	*(Errata update)* **Surge, Dual:** Score this immediately after a friendly fighter's **Attack action** if: \n That was the third or subsequent Range 1 or Range 2 **Attack action** made by a friendly fighter in the same phase \n *And:* Three or more of those **Attack actions** were made in a different activation step.	1	Surge	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3770	MM6	Hooded Stranger	Universal	Objective	1	Hooded Stranger	Universal	Objective	1	Score this in an end phase if one or more friendly fighters with a **Mask** upgrade are in enemy territory. When you score this objective, if there are no enemy fighters adjacent to one or more of those friendly fighters, gain 1 additional glory point.	1	End	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3771	MM7	Slaughter Satisfied	Universal	Objective	1	Slaughter Satisfied	Universal	Objective	1	**Surge:** Score this immediately after an activation step if there are more enemy fighters out of action than there are suviving enemy fighters.	1	Surge	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3772	MM8	Solid Spread	Universal	Objective	1	Solid Spread	Universal	Objective	1	Score this in an end phase if there are one or more friendly fighters in your territory, no one's territory and enemy territory.	1	End	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3773	MM9	Stoic Appearance	Universal	Objective	1	Stoic Appearance	Universal	Objective	1	Score this in an end phase if one or more friendly fighters with a **Mask** upgrade are holding an objective.	1	End	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3774	MM10	Totally Overpowered	Universal	Objective	2	Totally Overpowered	Universal	Objective	2	**Dual:** Score this in an end phase if: \n Your warband holds two or more objectives \n *And:* More than half of the fighters in one or more enemy warbands are out of action and/or have one or more wound counters.	2	End	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3775	MM11	Victorious Veils	Universal	Objective	1	Victorious Veils	Universal	Objective	1	Score this in an end phase if three or more surviving friendly fighters each have a **Mask** upgrade. \n When you score this objective, if it is the third end phase, gain 2 additional glory points.	1	End	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3776	MM12	Vision of Success	Universal	Objective	1	Vision of Success	Universal	Objective	1	**Surge, Hybrid:** Score this immediately after an activation step if: \n A friendly fighter with a **Mask** upgrade holds an objective with an even value \n *Or:* Your warband holds three or more objectives, one or more of which are in no one's and/or enemy territory.	1	Surge	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
Deathgorge	3777	MM13	Funnelled Soulstuff	Universal	Ploy		Funnelled Soulstuff	Universal	Ploy	-	You can **Heal** (1) each friendly fighter with a **Mask** upgrade. **Deal** 1 damage to each other friendly fighter.	-	-	-	Malevolent Masks Rivals Deck	-	VVV	N	-	-	-	-	-	-	0
