Set	ID	Number	Name	Faction	Type	Glory	Name	Faction	Type	Glory	Description	Glory	ObjType	Restrictions	Set	Status	OrganisedPlay	WUOnline	Forsaken	Restricted	Forsaken (Relic)	Rotated	uFAQ	Tags	HotCount
Harrowdeep	2687	H275	Dark Insight	Universal	Upgrade		Dark Insight	Universal	Upgrade	-	While this fighter is in a **cover** hex, they can make the following action: \n **Action:** Look at the top card of your objective deck. Pick one: \n **Draw** that card and **discard** one objective card \n *Or:* Put that card on the bottom of your objective deck.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2688	H276	Darkening Stone	Universal	Upgrade		Darkening Stone	Universal	Upgrade	-	**Metalith** \n You cannot give this card to a **leader**. \n This fighter is an **assassin**. \n This fighter is considered to be in a **cover** hex.	-	-	-	Blackpowder's Buccaneers expansion	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2689	H277	Encrusted Key	Universal	Upgrade		Encrusted Key	Universal	Upgrade	-	**Cursed Key** \n If this fighter is in a **cover** hex at the end of the third action phase, gain 1 glory point.	-	-	-	Blackpowder's Buccaneers expansion	-	VVV	N	-	-	-	-	-	-	1
Harrowdeep	2690	H278	Ephemeral Fortitude	Universal	Upgrade		Ephemeral Fortitude	Universal	Upgrade	-	This fighter has a Wounds characteristic of 4 in rounds 1 and 2, and a Wounds characteristic of 2 in round 3. This fighter's Wounds characteristic cannot be modified.	-	-	-	Illusory Might Universal Deck	-	VVV	N	-	-	-	-	-	-	1
Harrowdeep	2691	H279	False Presence	Universal	Upgrade		False Presence	Universal	Upgrade	-	**Illusion** \n Do not spend any glory points when you play this card. At the end of the action phase, or when this fighter is chosen by a gambit or is **dealt** damage, **break** this card. \n When this card is **broken**, if this fighter is on the battlefield, **place** this fighter in a **starting** hex in your territory.	-	-	-	Illusory Might Universal Deck	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2692	H280	Heroic End	Universal	Upgrade		Heroic End	Universal	Upgrade	-	Give this only to a **vulnerable** fighter. \n +1 Move \n +1 Defence \n +1 Damage to this fighter's Range 1 **Attack actions**. \n This fighter cannot be healed. When this fighter is taken out of action, **break** this card.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2693	H281	Illusory Form	Universal	Upgrade		Illusory Form	Universal	Upgrade	-	**Illusion** \n Do not spend any glory points when you play this card. At the end of the action phase, or when this fighter is chosen by a gambit or is **dealt** damage, **break** this card. \n This fighter is on Guard.	-	-	-	Illusory Might Universal Deck	-	VVV	N	-	-	-	-	-	-	1
Harrowdeep	2694	H282	Illusory Strength	Universal	Upgrade		Illusory Strength	Universal	Upgrade	-	**Illusion** \n Do not spend any glory points when you play this card. At the end of the action phase, or when this fighter is chosen by a gambit or is **dealt** damage, **break** this card. \n This fighter's Range 1 **Attack actions** have **Grievous**.	-	-	-	The Exiled Dead expansion	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2695	H283	Improbable Mace	Universal	Upgrade		Improbable Mace	Universal	Upgrade	-	**Attack action** \n [:Hex: 1 - :atSmash: 1 - :boom: 2 -(Knockback 1)-] \n +2 Dice to this **Attack action** if this fighter is a **minion**.	-	-	-	The Exiled Dead expansion	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2696	H284	Keen Sense	Universal	Upgrade		Keen Sense	Universal	Upgrade	-	This fighter is a **hunter**. \n This fighter's **Attack actions** have **Grievous**. 	-	-	Companion	Blackpowder's Buccaneers expansion	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2697	H285	Living Missile	Universal	Upgrade		Living Missile	Universal	Upgrade	-	When this fighter makes a Range 1 **Attack action** as part of a **Charge action**, that **Attack action** has +1 Damage, **Grievous** and **Knockback** 1. \n After this fighter makes a **Charge action**, **deal** 1 damage to this fighter.	-	-	Flying	The Exiled Dead expansion	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2698	H286	Master of Shadows	Universal	Upgrade		Master of Shadows	Universal	Upgrade	-	This fighter is a **hunter**. \n You can **re-roll** one dice in this fighter's attack rolls while this fighter is in a **cover** hex.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	2
Harrowdeep	2699	H287	Mazzig's Magefish	Universal	Upgrade		Mazzig's Magefish	Universal	Upgrade	-	**Reaction:** After this fighter's spell action or **spell Attack action**, if that spell was **cast**, pick one: \n **Give** this fighter one Guard token \n *Or:* **Heal** (1) this fighter.	-	-	Wizard	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2700	H288	Penumbral Dirk	Universal	Upgrade		Penumbral Dirk	Universal	Upgrade	-	**Attack action** \n This fighter is a **hunter**. \n [:Hex: 1 - :atFury: 3 - :boom: 2] \n If the target has one or more upgrades this **Attack action** has **Cleave**.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2701	H289	Penumbral Pendulum	Universal	Upgrade		Penumbral Pendulum	Universal	Upgrade	-	This fighter has line of sight to each fighter in a **cover** hex and/or **edge** hex. (This does not change this fighter's distance from those fighters, or the Range of this fighter's **Attack actions**.)	-	-	-	The Exiled Dead expansion	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2702	H290	Phantom Darts	Universal	Upgrade		Phantom Darts	Universal	Upgrade	-	**Attack action, Illusion** \n Do not spend any glory points when you play this card. At the end of the action phase, or when this fighter is chosen by a gambit or is **dealt** damage, **break** this card. \n [:Hex: 3 - :atFury: 3 - :boom: 1 -(Grievous, Seeking)-] \n **Seeking:** +1 Dice if the target is in a **cover** hex.	-	-	-	Illusory Might Universal Deck	-	VVV	N	-	-	-	-	-	-	2
Harrowdeep	2703	H291	Phantom Fathomer	Universal	Upgrade		Phantom Fathomer	Universal	Upgrade	-	**Attack action** \n [:Hex: 1 - :atSmash: 1 - :boom: 2 -(Grievous)-] \n This **Attack action** has +1 Dice for each upgrade the target has.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2704	H292	Phantom Fists	Universal	Upgrade		Phantom Fists	Universal	Upgrade	-	**Attack action, Illusion** \n Do not spend any glory points when you play this card. At the end of the action phase, or when this fighter is chosen by a gambit or is **dealt** damage, **break** this card. \n [:Hex: 1 - :atSmash: 3 - :boom: 2 -(Stagger)-]	-	-	-	Illusory Might Universal Deck	-	VVV	N	-	-	-	-	-	-	3
Harrowdeep	2705	H293	Phantom Shield	Universal	Upgrade		Phantom Shield	Universal	Upgrade	-	**Illusion** \n Do not spend any glory points when you play this card. At the end of the action phase, or when this fighter is chosen by a gambit or is **dealt** damage, **break** this card. \n This fighter's Defence characteristic is :dfBlock: 2 and cannot be modified.	-	-	-	Illusory Might Universal Deck	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2706	H294	Phantom Spear	Universal	Upgrade		Phantom Spear	Universal	Upgrade	-	**Attack action, Illusion** \n Do not spend any glory points when you play this card. At the end of the action phase, or when this fighter is chosen by a gambit or is **dealt** damage, **break** this card. \n [:Hex: 2 - :atSmash: 2 - :boom: 2 -(Cleave)-]	-	-	-	Illusory Might Universal Deck	-	VVV	N	-	-	-	-	-	-	1
Harrowdeep	2707	H295	Pilfered Prize	Universal	Upgrade		Pilfered Prize	Universal	Upgrade	-	Give this only to a fighter with a Wounds characteristic of 2 or less on an objective token. Put that token on this card. \n When this fighter is taken out of action, first place the objective token on this card in the same hex as that fighter, unless that hex is a **lethal** hex, a **cover** hex or a hex that contains another feature token. Then **break** this card.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2708	H296	Searing Ink	Universal	Upgrade		Searing Ink	Universal	Upgrade	-	**Reaction:** After a successful **Attack action** that targeted this fighter, if the attacker is adjacent, **deal** 1 damage to that fighter and **give** that fighter one Charge token. Then **break** this card.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2709	H297	Shademark	Universal	Upgrade		Shademark	Universal	Upgrade	-	If this fighter's Defence characteristic is :dfDodge:, you can **re-roll** one dice in this fighter's defence rolls.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2710	H298	Shadow Coil	Universal	Upgrade		Shadow Coil	Universal	Upgrade	-	**Bound Spell** \n You cannot give this card to a **Khorne** fighter. \n **Spell action (:MagFocus:):** If **cast**, pick one enemy fighter within 3 hexes of the caster. **Deal** 1 damage to that enemy fighter. Then roll one attack dice. On a roll of :atSmash:, **give** that fighter one Move token. \n This fighter is a level 1 **wizard** while attempting to **cast** this spell, and cannot attempt to **cast** any other spells. After this fighter makes this action, **break** this card.	-	-	-	The Exiled Dead expansion	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2711	H299	Shadow Keeper	Universal	Upgrade		Shadow Keeper	Universal	Upgrade	-	**Denizen** \n This fighter is on Guard. \n **Reaction:** After an enemy fighter's failed **Attack action**, if this fighter was the target, was adjacent and there was one or more :dfCrit: in the defence roll, **deal** 1 damage to the attacker.	-	-	-	Blackpowder's Buccaneers expansion	-	VVV	N	-	-	-	-	-	-	8
Harrowdeep	2712	H300	Shadow Mover	Universal	Upgrade		Shadow Mover	Universal	Upgrade	-	**Denizen** \n +1 Move while this fighter has 1 upgrade \n +2 Move while this fighter has 2-4 upgrades \n +3 Move while this fighter has 5+ upgrades	-	-	-	Illusory Might Universal Deck	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2713	H301	Shadow Seeker	Universal	Upgrade		Shadow Seeker	Universal	Upgrade	-	**Denizen** \n Rolls of :atSup1: are **successes** in this fighter's attack rolls if there are no enemy fighters within 2 hexes of this fighter. \n Rolls of :dfSup1: are **successes** in this fighter's defence rolls if this fighter is a **hunter** and the attacker is not adjacent.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2714	H302	Staff of Ciphers	Universal	Upgrade		Staff of Ciphers	Universal	Upgrade	-	**Attack action** \n  [:Hex: 1 - :atSmash: 3 - :boom: 1] \n **Reaction:** After this **Attack action**, if it was successful, **draw** up to one power card.	-	-	-	Blackpowder's Buccaneers expansion	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2715	H303	Terrifying Shadow	Universal	Upgrade		Terrifying Shadow	Universal	Upgrade	-	**Illusion** \n Do not spend any glory points when you play this card. At the end of the action phase, or when this fighter is chosen by a gambit or is **dealt** damage, **break** this card. \n -1 Dice from **Attack actions** that target this fighter while this fighter is in a **cover** hex, to a minimum of 1. \n +1 Defence while this fighter is in a **cover** hex if this fighter is a **minion**.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	1
Harrowdeep	2716	H304	Unfazed	Universal	Upgrade		Unfazed	Universal	Upgrade	-	+1 Defence while two or more enemy fighters are adjacent to this fighter. \n +1 Defence while one or more enemy fighters are adjacent to this fighter instead if this fighter is a **brawler**.	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	1
Harrowdeep	2717	H305	Vortex Staff	Universal	Upgrade		Vortex Staff	Universal	Upgrade	-	In this fighter's casting rolls, rolls of :MagChannel: are considered to be rolls of :MagFocus:, and vice versa. \n If this fighter's casting roll contains two or more :MagCrit:, this spell fails (this fighter suffers **backlash** as normal).	-	-	Wizard	The Exiled Dead expansion	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2718	H306	Waterlogged Map	Universal	Upgrade		Waterlogged Map	Universal	Upgrade	-	If this fighter is in enemy territory at the end of the third action phase, gain 1 glory point.	-	-	Leader	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Harrowdeep	2719	H307	Weapons Master	Universal	Upgrade		Weapons Master	Universal	Upgrade	-	+1 Damage to this fighter's Range 1 and Range 2 **Attack actions** while this fighter has three or more upgrades.	-	-	-	Illusory Might Universal Deck	-	VVV	N	-	-	-	-	-	-	1
Harrowdeep	2720	H308	Withering Blade	Universal	Upgrade		Withering Blade	Universal	Upgrade	-	**Attack action** \n You cannot give this card to a **leader**. \n This fighter is an **assassin**. \n [:Hex: 1 - :atFury: 3 - :boom: 2 -(Stagger)-]	-	-	-	Harrowdeep core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2721	NM1	Armed to the Fangs	Skittershank's Clawpack	Objective	1	Armed to the Fangs	Skittershank's Clawpack	Objective	1	Score this in an end phase if three or more surviving friendly fighters each have one or more upgrades.	1	End	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2722	NM2	Collateral Damage	Skittershank's Clawpack	Objective	3	Collateral Damage	Skittershank's Clawpack	Objective	3	**Dual:** Score this in an end phase if: \n One or more enemy **leaders** are out of action \n *And:* There are four of more fighters out of action.	3	End	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2723	NM3	Daggers in the Dark	Skittershank's Clawpack	Objective	1	Daggers in the Dark	Skittershank's Clawpack	Objective	1	**Surge:** Score this immediately after a **staggered** enemy fighter is taken out of action.	1	Surge	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2724	NM4	Dazed and Confused	Skittershank's Clawpack	Objective	2	Dazed and Confused	Skittershank's Clawpack	Objective	2	Score this in an end phase if there are more enemy fighters that have one or more Stagger tokens than there are surviving enemy fighters that have no Stagger tokens.	2	End	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2725	NM5	Impressive Students	Skittershank's Clawpack	Objective	2	Impressive Students	Skittershank's Clawpack	Objective	2	Score this in an end phase if friendly **minions** made two or more successful **Attack actions** in this round.	2	End	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2726	NM6	Infiltrate Their Lair	Skittershank's Clawpack	Objective	1	Infiltrate Their Lair	Skittershank's Clawpack	Objective	1	**Dual:** Score this in an end phase if: \n No friendly fighters are in your territory \n *And:* One or more friendly fighters are in enemy territory.	1	End	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2727	NM7	Killer Supreme	Skittershank's Clawpack	Objective	1	Killer Supreme	Skittershank's Clawpack	Objective	1	**Surge:** Score this immediately after a friendly fighter's successful **Attack action** with **Grievous** if the attack roll contained one or more **critical successes**.	1	Surge	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2728	NM8	Rattled	Skittershank's Clawpack	Objective	1	Rattled	Skittershank's Clawpack	Objective	1	Score this in an end phase if two or more enemy fighters have Stagger tokens.	1	End	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2729	NM9	Unsurprising Fate	Skittershank's Clawpack	Objective	1	Unsurprising Fate	Skittershank's Clawpack	Objective	1	Score this in an end phase if one or more friendly **minions** are out of action.	1	End	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2730	NM10	Way of the Hidden Paw	Skittershank's Clawpack	Objective	2	Way of the Hidden Paw	Skittershank's Clawpack	Objective	2	**Surge, Dual:** Score this immediately if: \n An enemy fighter is taken out of action by a friendly fighter's **Attack action** \n *And:* Your **leader supported** that **Attack action**.	2	Surge	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2731	NM11	Way of the Lashing Tail	Skittershank's Clawpack	Objective	2	Way of the Lashing Tail	Skittershank's Clawpack	Objective	2	**Surge:** Score this immediately after an activation step if three or more friendly fighters are adjacent to the same enemy fighter.	2	Surge	-	Nethermaze core set	-	VVV	N	-	-	-	-	-	-	0
